Date,Close,High,Low,Open,Volume,MA_50,MA_100,MA_200,DailyReturn
2012-08-16,19.18502426147461,19.197686332339106,19.008953206900024,19.030359899695483,254534000,17.957897758483888,17.758016510009767,,0.008735001320780311
2012-08-17,19.539875030517578,19.54228700653947,19.259490063561376,19.29536699928889,442761200,18.00543327331543,17.768947658538817,,0.018496237701171037
2012-08-20,20.053621292114258,20.053621292114258,19.593848274025735,19.597165144686784,613384800,18.05808032989502,17.784073657989502,,0.026292197918067917
2012-08-21,19.779558181762695,20.34696343831229,19.60680403009364,20.224558076140045,812719600,18.110739631652834,17.798788566589355,,-0.013666514708709165
2012-08-22,20.165771484375,20.169690543493413,19.539878099565016,19.730118310312207,565322800,18.168127212524414,17.820460700988768,,0.01952588116798304
2012-08-23,19.97763442993164,20.19681666259623,19.93301288377376,20.08255214252839,420128800,18.224153747558592,17.834523658752442,,-0.009329524267848277
2012-08-24,19.995424270629883,20.184157351434756,19.764182129062572,19.88357171076303,437340400,18.280914268493653,17.845555324554443,,0.0008904878483304568
2012-08-27,20.371078491210938,20.527550964281875,20.306558955623103,20.501019235415207,427008400,18.343626670837402,17.861847515106202,,0.018787009242551056
2012-08-28,20.34454917907715,20.38374297812991,20.22003294942687,20.349975319197426,267416800,18.39881393432617,17.875061569213866,,-0.0013023027791697617
2012-08-29,20.304454803466797,20.43108033112369,20.278225770424683,20.35812046775738,202806800,18.452220649719237,17.887109146118163,,-0.0019707674649083184
2012-08-30,20.01502227783203,20.24656713677127,19.984270389783074,20.219132118159497,302699600,18.50084140777588,17.89860107421875,,-0.014254631726696165
2012-08-31,20.05633544921875,20.157635260901074,19.815443679091388,20.11693435745024,338321200,18.55513355255127,17.91117847442627,,0.002064108189001379
2012-09-04,20.349672317504883,20.354797362722714,20.034012683582635,20.072000491255974,367892000,18.612632865905763,17.92771894454956,,0.014625646296595018
2012-09-05,20.206771850585938,20.3912831853312,20.1877771369361,20.36776722425161,336375200,18.67407657623291,17.948095932006837,,-0.007022249041131801
2012-09-06,20.388874053955078,20.449775651762145,20.22395959878922,20.295412385535318,391196400,18.738405838012696,17.977828998565673,,0.009011939399110824
2012-09-07,20.514589309692383,20.57609307553866,20.373793055944486,20.442531138245748,329666400,18.803766403198242,17.999942226409914,,0.006165875339884996
2012-09-10,19.98095703125,20.600517708569964,19.961661221970104,20.514895775152315,487998000,18.861726608276367,18.017127494812012,,-0.026012330560781005
2012-09-11,19.916128158569336,20.20284405811522,19.792817940953668,20.052401535095793,503983200,18.909414176940917,18.039938583374024,,-0.0032445329109748178
2012-09-12,20.193506240844727,20.196823110704795,19.777752705195187,20.104868529292904,712233200,18.957533760070802,18.069864387512208,,0.013927309568754875
2012-09-13,20.591163635253906,20.667139241422593,20.343639921425527,20.422027502714815,598360000,19.009469985961914,18.104150981903075,,0.019692340184333634
2012-09-14,20.841405868530273,21.01325511548558,20.73919960366583,20.801609878764065,600474000,19.0600887298584,18.144368381500243,,0.012152894207879017
2012-09-17,21.097671508789062,21.09827369762879,20.941801207134066,21.08470673729839,398031200,19.118270263671874,18.172222385406496,,0.0122959862628913
2012-09-18,21.161893844604492,21.17455591483416,20.996375597469548,21.100691154942762,373503200,19.172927207946778,18.201409015655518,,0.003044048523965115
2012-09-19,21.167621612548828,21.224602535811,21.091344880295896,21.112147771831324,326874800,19.231108779907228,18.23206392288208,,0.00027066424141408696
2012-09-20,21.065107345581055,21.10611092627134,20.911950132086954,21.078975398690513,336568400,19.289509811401366,18.267403526306154,,-0.00484297522150523
2012-09-21,21.10701560974121,21.257157058962648,21.085006735884313,21.17696128895823,571589200,19.35206916809082,18.303717575073243,,0.0019894635936401617
2012-09-24,20.826635360717773,20.95718156098922,20.59177521423668,20.708150651679873,639766400,19.4053763961792,18.33607202529907,,-0.013283746703349086
2012-09-25,20.30656623840332,20.88663363743583,20.290284593876112,20.75035859133171,518789600,19.447117500305175,18.36447462081909,,-0.024971346225967084
2012-09-26,20.054515838623047,20.280934007832947,19.934522468911563,20.161845531495114,576503200,19.483799667358397,18.395331020355226,,-0.012412260981061407
2012-09-27,20.54112434387207,20.56675118745979,19.908900000940896,20.027687408938135,594090000,19.530622291564942,18.429783725738524,,0.02426428586781748
2012-09-28,20.112403869628906,20.534791075841074,20.101851072782498,20.463639398599287,535110800,19.564031181335448,18.46033946990967,,-0.020871324620118092
2012-10-01,19.879955291748047,20.403342809494987,19.79282467196715,20.23480880529855,543594800,19.598807106018068,18.488270511627196,,-0.011557473655939843
2012-10-02,19.937849044799805,20.089800372078574,19.616460362455985,19.952923095640987,627992400,19.635023040771486,18.516378269195556,,0.002912167165475932
2012-10-03,20.243549346923828,20.255911929935465,19.977636272637323,20.04486888741121,424281200,19.679100227355956,18.548686752319338,,0.015332662085921323
2012-10-04,20.103357315063477,20.327967323144563,20.065672206752694,20.237519842937342,370725600,19.735954132080078,18.582142028808594,,-0.00692526935162463
2012-10-05,19.674942016601562,20.079239424688446,19.635447117746292,20.055121275153073,594006000,19.784293594360353,18.612829151153566,,-0.021310634425270925
2012-10-08,19.24019432067871,19.523293969218393,19.17808674296963,19.50279217296273,637994000,19.817766075134276,18.641297245025633,,-0.022096517263228255
2012-10-09,19.17024803161621,19.310139416762066,18.799415584208088,19.254665579920946,838597200,19.843913536071778,18.67385705947876,,-0.003635425292317529
2012-10-10,19.32280158996582,19.445508049626493,19.20491908224184,19.287526843961462,510356000,19.863667793273926,18.7078643989563,,0.007957829137005046
2012-10-11,18.93659019470215,19.512437314369173,18.93659019470215,19.491333332159478,546081200,19.87806941986084,18.728733406066894,,-0.019987339489333067
2012-10-12,18.985132217407227,19.15607657921196,18.85217567046252,18.980609360121512,460014800,19.89285358428955,18.75138168334961,,0.0025633982784640796
2012-10-15,19.137393951416016,19.148548942741694,18.808468229278848,19.064735155434118,432502000,19.905933799743654,18.771472816467284,,0.00802005128356087
2012-10-16,19.590517044067383,19.60589378756026,19.02401688209704,19.15576900668256,549771600,19.923963775634764,18.797668266296387,17.426146874427797,0.023677366615418416
2012-10-17,19.434350967407227,19.68096984811612,19.41596005516466,19.562786258674315,389037600,19.939855003356932,18.82321168899536,17.461592769622804,-0.007971513784392315
2012-10-18,19.07346534729004,19.3574682084694,18.99387176826303,19.283001284826888,476624400,19.949158935546876,18.842150115966795,17.494902515411376,-0.0185694711761879
2012-10-19,18.386075973510742,19.047242504651162,18.3794422333017,19.025536327039976,744086000,19.94259262084961,18.852143363952635,17.524086360931395,-0.03603903964294364
2012-10-22,19.11537742614746,19.15607831501467,18.41380958066489,18.463857279401314,546730800,19.95002742767334,18.869861946105956,17.55626075744629,0.03966596535810263
2012-10-23,18.49220085144043,19.111462148124133,18.442154752934897,19.024028802745864,707145600,19.939993896484374,18.88637414932251,17.585419836044313,-0.03260079886545186
2012-10-24,18.596818923950195,18.889867658115563,18.410196651056687,18.735807071298805,558527200,19.931033744812012,18.902941761016844,17.61487536907196,0.005657415974995583
2012-10-25,18.377017974853516,18.752675804960305,18.25672354924152,18.692376434865285,656325600,19.91819622039795,18.917749729156494,17.64333547592163,-0.011819276726602213
2012-10-26,18.21000099182129,18.511491538312956,17.81806456948674,18.37370942791068,1018432800,19.898695755004884,18.928296756744384,17.671134605407715,-0.00908836152093706
2012-10-31,17.94830894470215,18.14849812369342,17.71857386457206,17.935043076610448,510003200,19.866864433288573,18.936148853302,17.697862420082092,-0.014370787087637948
2012-11-01,17.985092163085938,18.179853606017932,17.91363938073646,18.035742053217483,361298000,19.825493850708007,18.941787090301514,17.72404016494751,0.0020493974388962055
2012-11-02,17.38994789123535,17.997450209854886,17.32814302375533,17.965492335431456,599373600,19.777701644897462,18.944220638275148,17.74658022403717,-0.03309097704109121
2012-11-05,17.625709533691406,17.720678245409292,17.414062721966115,17.592545677680192,529135600,19.72690040588379,18.9475138092041,17.77050325870514,0.013557351863882294
2012-11-06,17.572349548339844,17.810225446229516,17.48913959736588,17.79485030696888,374917200,19.678794708251953,18.951474227905273,17.795277733802795,-0.0030273950248393966
